username,timestamp,activity_type,source_ip,location,result
user_713,2025-01-03 06:00:35,permission_change,164.82.181.203,Egypt,failed
user_891,2025-01-05 18:39:42,login,114.112.104.20,Japan,success
user_341,2025-01-01 04:39:21,permission_change,234.139.45.239,Japan,success
user_317,2025-01-07 13:55:25,login,131.13.245.170,Canada,failed
user_184,2025-01-16 00:37:57,permission_change,157.14.91.66,Egypt,success
user_904,2025-01-04 19:41:35,logout,159.21.88.212,Canada,success
user_667,2025-01-23 02:58:21,logout,182.210.154.86,Egypt,failed
user_166,2025-01-26 13:27:41,file_access,105.121.193.94,Canada,failed
user_539,2025-01-14 10:12:33,file_access,157.136.112.217,Egypt,failed
user_189,2025-01-21 09:38:08,database_access,253.197.10.177,Germany,success
user_946,2025-01-16 22:51:00,file_access,120.49.169.104,Canada,failed
user_591,2025-01-23 11:06:49,logout,45.32.5.146,Germany,failed
user_617,2025-01-14 05:45:54,logout,28.85.192.140,Australia,success
user_581,2025-01-22 18:49:17,permission_change,93.2.136.230,Egypt,failed
user_512,2025-01-24 20:21:39,logout,86.22.137.19,Canada,failed
user_177,2025-01-20 14:15:57,database_access,109.141.31.185,USA,success
user_243,2025-01-18 20:25:14,permission_change,199.234.231.242,Australia,failed
user_929,2025-01-23 09:24:56,database_access,74.175.227.176,Germany,success
user_418,2025-01-05 11:27:56,login,114.85.114.148,USA,success
user_962,2025-01-24 16:25:19,file_access,79.149.82.29,Germany,failed
user_878,2025-01-16 03:20:10,permission_change,174.180.54.80,Egypt,success
user_496,2025-01-17 02:49:35,login,35.135.66.27,Egypt,success
user_76,2025-01-22 09:22:51,login,230.53.200.214,USA,success
user_176,2025-01-11 12:52:22,file_access,105.50.183.198,Germany,success
user_724,2025-01-27 01:49:17,permission_change,68.207.128.101,Australia,success
user_27,2025-01-15 03:53:32,permission_change,117.33.184.130,Australia,success
user_591,2025-01-30 06:11:01,logout,156.21.242.235,Germany,failed
user_319,2025-01-14 17:59:42,logout,58.10.67.9,Germany,success
user_573,2025-01-13 00:20:53,database_access,4.25.1.185,USA,failed
user_307,2025-01-09 03:48:13,logout,70.108.34.14,Egypt,failed
user_87,2025-01-17 14:25:13,permission_change,177.70.164.149,Japan,success
user_354,2025-01-29 10:33:23,logout,98.251.227.157,Canada,success
user_97,2025-01-19 08:17:57,database_access,3.82.201.254,Egypt,failed
user_991,2025-01-16 10:11:55,database_access,238.83.87.137,Canada,success
user_0,2025-01-11 15:05:41,permission_change,101.153.60.151,Australia,failed
user_18,2025-01-30 01:29:06,login,115.103.200.97,Japan,success
user_43,2025-01-15 11:11:05,file_access,113.18.8.222,USA,success
user_406,2025-01-20 01:35:55,login,172.145.154.137,USA,failed
user_878,2025-01-05 08:42:42,login,213.9.65.207,Japan,success
user_655,2025-01-20 04:25:10,file_access,142.73.107.35,Canada,failed
user_260,2025-01-06 18:58:03,login,20.227.183.61,Australia,failed
user_106,2025-01-01 21:47:38,logout,163.169.50.84,Canada,failed
user_23,2025-01-30 10:35:31,login,194.16.4.139,Canada,failed
user_690,2025-01-15 10:48:11,logout,208.247.193.1,Egypt,success
user_830,2025-01-20 14:30:51,database_access,91.196.146.236,Australia,success
user_584,2025-01-25 20:20:36,login,142.63.229.175,Australia,failed
user_395,2025-01-23 02:08:48,permission_change,19.182.82.191,Japan,success
user_379,2025-01-04 19:30:22,logout,178.224.170.175,Germany,success
user_64,2025-01-28 16:21:24,login,230.225.126.162,Egypt,failed
user_744,2025-01-23 23:01:06,logout,60.237.0.119,USA,success
user_91,2025-01-18 11:30:47,login,195.152.11.216,Egypt,success
user_720,2025-01-21 07:34:24,login,228.156.142.137,USA,failed
user_956,2025-01-07 13:42:37,database_access,6.76.153.38,Canada,success
user_651,2025-01-15 20:31:34,file_access,152.248.199.36,Japan,failed
user_16,2025-01-01 22:33:31,file_access,56.9.250.7,Australia,failed
user_803,2025-01-25 04:21:25,database_access,110.254.76.24,Australia,failed
user_634,2025-01-02 04:30:02,database_access,77.217.114.233,Japan,failed
user_172,2025-01-10 09:56:23,file_access,59.29.103.142,Australia,success
user_168,2025-01-17 07:30:37,permission_change,45.12.230.55,Germany,failed
user_84,2025-01-03 07:47:24,file_access,4.167.167.77,Australia,success
user_241,2025-01-18 13:55:48,permission_change,56.131.7.98,Japan,failed
user_836,2025-01-05 15:48:43,logout,224.219.16.12,Australia,failed
user_76,2025-01-17 07:29:55,permission_change,66.129.78.29,USA,success
user_383,2025-01-07 09:00:05,login,36.159.13.50,Egypt,success
user_374,2025-01-08 10:45:26,permission_change,59.237.1.32,Japan,failed
user_169,2025-01-18 14:50:46,permission_change,178.131.23.117,Canada,success
user_801,2025-01-09 11:32:19,database_access,216.117.193.184,Germany,failed
user_791,2025-01-19 12:13:06,database_access,136.118.24.42,Australia,success
user_116,2025-01-24 07:57:44,database_access,188.153.11.10,USA,failed
user_451,2025-01-25 17:13:39,file_access,18.203.208.129,Egypt,success
user_316,2025-01-03 09:22:36,database_access,139.215.206.227,Australia,failed
user_353,2025-01-06 22:45:30,database_access,82.166.210.43,Australia,failed
user_617,2025-01-12 20:27:27,permission_change,205.244.38.82,Egypt,failed
user_735,2025-01-18 19:36:23,database_access,159.53.102.70,Canada,success
user_635,2025-01-01 21:45:46,logout,100.168.77.63,Japan,success
user_51,2025-01-23 04:43:27,logout,193.62.53.179,Australia,failed
user_384,2025-01-11 08:41:40,logout,208.240.42.5,Egypt,success
user_905,2025-01-14 02:32:36,login,63.149.20.219,USA,failed
user_829,2025-01-23 23:08:54,permission_change,142.96.23.30,Australia,failed
user_963,2025-01-30 09:06:47,login,195.130.77.95,USA,failed
user_9,2025-01-12 11:05:03,login,19.206.82.47,USA,failed
user_186,2025-01-21 16:57:39,file_access,58.32.215.49,Japan,failed
user_747,2025-01-28 08:57:14,file_access,64.8.11.192,Canada,success
user_692,2025-01-13 18:31:52,file_access,208.235.246.25,Egypt,failed
user_995,2025-01-01 08:32:16,database_access,176.34.63.196,USA,success
user_101,2025-01-20 00:08:43,permission_change,234.163.102.87,Australia,success
user_947,2025-01-04 00:11:13,login,236.100.174.171,Germany,failed
user_249,2025-01-20 17:37:41,login,37.67.202.139,Australia,success
user_568,2025-01-16 12:41:33,file_access,34.240.61.196,Canada,failed
user_854,2025-01-05 14:09:53,permission_change,96.101.220.204,Canada,success
user_498,2025-01-04 09:38:35,database_access,63.64.4.30,Australia,failed
user_678,2025-01-02 11:41:53,file_access,40.122.251.52,Canada,success
user_208,2025-01-21 19:30:32,database_access,76.106.205.81,USA,success
user_573,2025-01-15 15:47:28,file_access,59.84.94.93,Australia,success
user_695,2025-01-30 06:33:51,database_access,64.205.142.132,USA,success
user_11,2025-01-29 03:44:16,permission_change,52.229.12.251,Canada,success
user_247,2025-01-16 00:36:44,permission_change,31.163.17.81,Egypt,failed
user_961,2025-01-24 19:55:09,file_access,119.20.172.185,Canada,success
user_809,2025-01-13 21:04:01,logout,247.50.171.17,Japan,success
user_334,2025-01-05 07:54:26,logout,121.195.140.101,Canada,failed
user_81,2025-01-08 20:31:11,permission_change,144.233.226.114,Canada,failed
user_499,2025-01-16 17:47:04,permission_change,54.182.7.38,Australia,success
user_129,2025-01-08 10:05:47,login,18.188.62.97,Australia,failed
user_623,2025-01-23 08:48:22,file_access,188.202.215.27,Australia,failed
user_348,2025-01-03 02:02:46,file_access,174.85.114.102,Japan,success
user_611,2025-01-11 19:42:06,permission_change,14.44.67.97,USA,failed
user_565,2025-01-21 17:44:01,logout,28.184.20.124,Germany,success
user_610,2025-01-24 19:22:01,logout,122.188.184.12,Egypt,failed
user_796,2025-01-29 07:45:04,logout,34.116.185.78,USA,success
user_6,2025-01-21 08:23:01,database_access,227.18.48.44,Canada,success
user_85,2025-01-08 22:19:54,logout,121.144.3.195,Egypt,failed
user_286,2025-01-20 14:47:04,login,202.159.214.209,Australia,success
user_624,2025-01-25 16:32:54,permission_change,255.192.34.48,Japan,failed
user_148,2025-01-25 22:19:05,logout,116.199.117.70,Egypt,success
user_741,2025-01-08 11:33:30,logout,242.217.110.14,Canada,success
user_717,2025-01-08 02:27:46,database_access,103.113.79.222,Australia,success
user_179,2025-01-12 05:56:34,permission_change,92.227.246.242,Japan,success
user_18,2025-01-24 18:36:12,login,29.147.38.96,Egypt,success
user_920,2025-01-19 06:09:14,logout,137.174.6.80,Japan,failed
user_411,2025-01-29 22:18:57,logout,153.122.143.78,Australia,failed
user_372,2025-01-12 22:23:44,permission_change,221.95.50.186,Germany,failed
user_179,2025-01-08 16:21:44,permission_change,35.169.219.72,Australia,success
user_309,2025-01-16 10:32:41,permission_change,254.246.231.142,Germany,failed
user_6,2025-01-19 07:04:55,file_access,160.29.15.92,Australia,success
user_828,2025-01-09 17:19:37,login,217.192.28.24,Egypt,success
user_714,2025-01-01 00:04:13,login,246.214.120.79,Japan,failed
user_154,2025-01-04 21:07:10,logout,112.106.255.148,Canada,failed
user_136,2025-01-17 01:18:15,database_access,193.227.15.14,Australia,success
user_702,2025-01-07 17:12:17,file_access,94.172.177.74,Egypt,failed
user_877,2025-01-08 16:59:37,permission_change,123.109.163.109,Australia,success
user_39,2025-01-09 08:37:35,login,96.110.66.130,Japan,success
user_286,2025-01-20 03:48:00,database_access,85.199.4.120,USA,failed
user_267,2025-01-14 11:55:25,file_access,189.22.187.148,Germany,success
user_47,2025-01-14 15:01:45,login,196.130.190.125,USA,failed
user_188,2025-01-16 02:39:04,logout,66.133.37.165,Germany,failed
user_712,2025-01-06 09:25:45,logout,29.188.75.254,Egypt,success
user_696,2025-01-22 02:12:58,file_access,63.194.4.24,Germany,failed
user_605,2025-01-07 11:02:56,permission_change,11.176.119.86,USA,failed
user_893,2025-01-17 19:49:16,logout,1.228.43.242,Canada,success
user_364,2025-01-04 18:50:20,logout,163.221.198.133,Egypt,failed
user_314,2025-01-27 05:12:07,file_access,155.39.67.158,Australia,success
user_583,2025-01-27 14:47:36,database_access,247.40.125.159,Egypt,failed
user_732,2025-01-26 15:52:39,database_access,253.100.236.129,Japan,failed
user_344,2025-01-01 16:07:08,permission_change,14.39.143.2,USA,success
user_352,2025-01-22 12:42:48,login,107.158.1.188,Japan,failed
user_811,2025-01-10 05:23:39,logout,9.105.236.123,USA,failed
user_287,2025-01-23 20:53:26,database_access,158.7.140.109,Germany,failed
user_128,2025-01-17 18:12:28,logout,84.124.177.0,Egypt,success
user_298,2025-01-02 19:12:43,database_access,234.63.222.219,Germany,success
user_704,2025-01-02 16:57:31,permission_change,95.12.97.66,Japan,success
user_186,2025-01-05 15:35:23,permission_change,30.218.137.7,Australia,success
user_690,2025-01-21 08:54:49,login,70.151.99.250,Egypt,failed
user_231,2025-01-02 22:39:08,login,228.32.88.175,Canada,success
user_896,2025-01-18 13:44:30,file_access,255.117.116.161,Egypt,failed
user_392,2025-01-22 20:42:54,login,142.78.141.110,Canada,failed
user_96,2025-01-18 12:10:19,login,165.103.198.157,Japan,failed
user_641,2025-01-10 16:32:15,database_access,188.129.103.150,Australia,failed
user_755,2025-01-26 18:26:35,file_access,63.206.0.198,USA,failed
user_160,2025-01-23 05:56:17,logout,83.235.44.251,Germany,failed
user_716,2025-01-26 18:57:35,file_access,13.65.79.215,Australia,success
user_948,2025-01-23 06:22:38,logout,61.111.242.177,Egypt,failed
user_900,2025-01-09 04:51:23,logout,78.223.2.113,Canada,failed
user_367,2025-01-11 01:05:52,file_access,35.76.170.183,Egypt,success
user_631,2025-01-10 23:08:44,logout,70.245.37.8,Egypt,failed
user_356,2025-01-15 12:34:46,permission_change,214.6.112.142,Japan,success
user_502,2025-01-05 09:29:22,database_access,180.32.181.67,Egypt,success
user_931,2025-01-21 23:37:45,login,109.76.160.70,Canada,success
user_339,2025-01-03 09:09:45,database_access,83.218.211.58,USA,failed
user_277,2025-01-26 01:06:54,logout,161.103.59.30,Canada,success
user_145,2025-01-19 21:15:54,permission_change,173.12.3.182,Egypt,success
user_657,2025-01-14 16:17:35,logout,211.175.156.9,Canada,failed
user_699,2025-01-15 16:43:09,logout,132.87.131.9,Australia,failed
user_667,2025-01-22 07:09:00,logout,6.7.104.15,Japan,success
user_331,2025-01-21 18:16:27,login,146.152.189.88,Canada,failed
user_371,2025-01-04 13:39:40,permission_change,192.194.74.136,Germany,failed
user_260,2025-01-19 07:44:52,logout,31.173.43.164,Canada,success
user_682,2025-01-12 05:14:04,database_access,146.93.146.159,Egypt,success
user_868,2025-01-30 13:32:09,database_access,70.26.190.37,Australia,failed
user_60,2025-01-19 08:56:47,database_access,76.15.135.250,USA,failed
user_901,2025-01-15 20:33:56,logout,132.161.114.193,USA,success
user_3,2025-01-16 23:25:49,login,70.37.137.75,Germany,failed
user_799,2025-01-13 17:47:10,permission_change,165.204.137.252,Australia,failed
user_383,2025-01-29 15:03:59,login,8.147.251.42,Canada,success
user_56,2025-01-11 03:27:42,permission_change,222.66.183.66,Australia,failed
user_876,2025-01-30 11:21:34,login,124.76.250.87,Egypt,success
user_373,2025-01-29 14:46:02,database_access,246.110.65.156,Canada,success
user_716,2025-01-14 22:42:30,logout,93.253.209.227,Australia,success
user_281,2025-01-04 16:28:10,database_access,225.213.255.107,Egypt,success
user_570,2025-01-16 23:17:33,database_access,3.193.171.247,Egypt,success
user_232,2025-01-12 06:55:50,logout,204.145.193.70,Canada,success
user_556,2025-01-27 15:09:10,logout,54.2.240.233,Japan,failed
user_877,2025-01-06 03:20:22,permission_change,50.24.73.205,USA,failed
user_857,2025-01-25 09:54:11,logout,93.109.145.10,Germany,failed
user_905,2025-01-16 00:40:10,database_access,118.128.247.12,Germany,failed
user_332,2025-01-05 14:50:43,logout,216.79.179.68,Japan,failed
user_262,2025-01-12 13:58:59,logout,145.248.125.58,Australia,success
user_734,2025-01-05 22:23:28,file_access,57.128.190.78,Australia,success
user_599,2025-01-11 11:47:15,login,169.34.157.228,USA,failed
user_645,2025-01-30 21:00:14,file_access,38.160.12.107,Canada,success
user_124,2025-01-23 06:20:49,permission_change,42.221.2.30,Canada,success
user_187,2025-01-12 17:33:18,login,80.147.112.106,Egypt,failed
user_333,2025-01-22 12:22:07,login,3.37.61.122,Germany,failed
user_678,2025-01-20 15:24:48,database_access,178.101.118.41,Canada,failed
user_690,2025-01-14 19:16:30,logout,218.41.111.34,Japan,success
user_855,2025-01-22 17:28:08,database_access,140.149.252.27,USA,success
user_70,2025-01-09 09:01:09,login,71.114.240.109,Egypt,success
user_971,2025-01-12 22:48:26,database_access,121.9.154.151,Australia,success
user_109,2025-01-12 00:19:23,file_access,103.115.141.60,Japan,failed
user_659,2025-01-20 09:56:13,login,38.221.128.56,Egypt,success
user_681,2025-01-05 18:56:18,login,141.50.221.128,Japan,success
user_149,2025-01-24 20:25:18,login,62.197.125.26,Egypt,failed
user_47,2025-01-04 23:59:08,database_access,87.177.250.130,USA,success
user_359,2025-01-12 19:01:00,permission_change,137.188.180.48,Japan,success
user_779,2025-01-08 10:39:20,file_access,40.232.209.227,USA,success
user_489,2025-01-06 05:35:34,permission_change,3.62.45.175,USA,success
user_632,2025-01-11 18:23:29,permission_change,130.102.255.61,USA,success
user_71,2025-01-11 21:02:06,database_access,200.171.245.181,Japan,failed
user_69,2025-01-27 09:21:18,login,105.68.178.29,USA,failed
user_187,2025-01-13 13:51:36,database_access,84.137.78.211,USA,failed
user_550,2025-01-10 16:38:17,database_access,255.65.217.229,Canada,success
user_265,2025-01-20 07:10:48,file_access,155.136.173.77,Canada,failed
user_656,2025-01-03 07:14:24,database_access,70.51.239.118,Canada,success
user_101,2025-01-20 02:49:47,permission_change,239.43.165.116,Australia,failed
user_152,2025-01-22 19:52:45,file_access,173.119.212.203,Canada,failed
user_395,2025-01-28 13:15:59,database_access,150.94.206.207,Germany,success
user_311,2025-01-04 10:26:03,permission_change,224.0.164.208,Canada,failed
user_964,2025-01-21 10:48:17,logout,243.84.82.19,Egypt,failed
user_169,2025-01-24 12:45:49,file_access,49.215.252.104,USA,success
user_416,2025-01-24 23:37:58,login,26.22.234.108,Australia,failed
user_440,2025-01-10 23:21:02,login,30.76.74.95,Canada,success
user_733,2025-01-13 00:30:34,logout,109.100.95.244,Australia,failed
user_267,2025-01-28 19:10:44,logout,49.149.136.255,Canada,success
user_910,2025-01-09 17:27:10,permission_change,3.242.189.83,USA,failed
user_607,2025-01-30 17:58:02,file_access,49.109.45.171,Japan,failed
user_523,2025-01-08 00:55:39,database_access,69.143.202.24,Japan,success
user_552,2025-01-04 21:06:55,logout,208.49.56.114,Egypt,success
user_84,2025-01-13 20:31:14,file_access,106.5.55.40,USA,success
user_829,2025-01-30 22:33:36,file_access,2.197.242.137,Canada,failed
user_729,2025-01-10 07:49:08,login,101.138.189.56,Germany,failed
user_833,2025-01-13 00:50:54,file_access,205.57.99.72,Japan,failed
user_184,2025-01-30 22:10:50,file_access,243.205.231.76,Germany,failed
user_738,2025-01-07 02:19:50,login,31.39.218.237,USA,failed
user_677,2025-01-08 18:07:17,logout,35.72.169.165,Egypt,success
user_550,2025-01-25 02:30:40,file_access,22.201.220.150,Canada,failed
user_649,2025-01-26 01:15:19,logout,34.178.148.125,Germany,success
user_223,2025-01-17 02:40:39,login,6.186.0.46,USA,success
user_833,2025-01-13 17:49:08,logout,208.89.61.253,Canada,success
user_19,2025-01-03 11:28:17,database_access,33.242.1.235,USA,success
user_493,2025-01-10 01:43:44,logout,255.63.96.10,Japan,failed
user_694,2025-01-16 04:12:19,login,61.231.223.187,Canada,failed
user_183,2025-01-06 16:02:12,permission_change,89.20.148.228,USA,failed
user_961,2025-01-08 22:08:18,logout,107.114.94.255,USA,success
user_358,2025-01-19 22:21:02,login,94.122.128.85,Germany,failed
